Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1250
Conversion Gain:	1024
Coarse Gain:	5
Fine Gain:	24
Upper Discriminator:	1733
Lower Discriminator:	-2
Calibration Coefficients:	-26.31868131868123	1.6791208791208792
Calibration Channels:	320	775
Calibration Energies:	511.0	1275.0
Elapsed Real Time:	502.66
Elapsed Live Time:	417.0
Start Time:	February 16, 2016, 03:52:27
End Time:	February 16, 2016, 04:00:50
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

1	273	349	115920	8581	38	490

Channel Data:
Channel	Energy	Counts
864	1424.4417582417584	254
865	1426.1208791208792	254
866	1427.8000000000002	266
867	1429.479120879121	267
868	1431.158241758242	276
869	1432.8373626373627	245
870	1434.5164835164837	268
871	1436.1956043956045	261
872	1437.8747252747253	251
873	1439.5538461538463	289
874	1441.232967032967	254
875	1442.912087912088	256
876	1444.5912087912088	225
877	1446.2703296703298	301
878	1447.9494505494506	270
879	1449.6285714285716	257
880	1451.3076923076924	253
881	1452.9868131868134	240
882	1454.6659340659342	267
883	1456.3450549450552	293
884	1458.024175824176	255
885	1459.703296703297	265
886	1461.3824175824177	244
887	1463.0615384615385	261
888	1464.7406593406595	256
889	1466.4197802197803	203
890	1468.0989010989013	253
891	1469.778021978022	268
892	1471.457142857143	230
893	1473.1362637362638	252
894	1474.8153846153848	253
895	1476.4945054945056	254
896	1478.1736263736266	223
897	1479.8527472527473	222
898	1481.5318681318684	229
899	1483.2109890109891	237
900	1484.89010989011	242
901	1486.569230769231	223
902	1488.2483516483517	237
903	1489.9274725274727	225
904	1491.6065934065934	226
905	1493.2857142857144	248
906	1494.9648351648352	235
907	1496.6439560439562	213
908	1498.323076923077	218
909	1500.002197802198	224
910	1501.6813186813188	208
911	1503.3604395604398	211
912	1505.0395604395605	221
913	1506.7186813186815	231
914	1508.3978021978023	224
915	1510.076923076923	238
916	1511.756043956044	226
917	1513.4351648351649	198
918	1515.1142857142859	233
919	1516.7934065934066	235
920	1518.4725274725276	235
921	1520.1516483516484	231
922	1521.8307692307694	190
923	1523.5098901098902	257
924	1525.1890109890112	228
925	1526.868131868132	200
926	1528.547252747253	232
927	1530.2263736263737	215
928	1531.9054945054945	215
929	1533.5846153846155	243
930	1535.2637362637363	216
