Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1250
Conversion Gain:	1024
Coarse Gain:	5
Fine Gain:	24
Upper Discriminator:	1733
Lower Discriminator:	-2
Calibration Coefficients:	-26.31868131868123	1.6791208791208792
Calibration Channels:	320	775
Calibration Energies:	511.0	1275.0
Elapsed Real Time:	550.65
Elapsed Live Time:	456.84
Start Time:	February 16, 2016, 03:39:36
End Time:	February 16, 2016, 03:48:46
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

1	273	349	128787	10978	37	490

Channel Data:
Channel	Energy	Counts
758	1246.4549450549453	382
759	1248.134065934066	367
760	1249.813186813187	338
761	1251.4923076923078	368
762	1253.1714285714286	396
763	1254.8505494505496	349
764	1256.5296703296704	379
765	1258.2087912087914	368
766	1259.8879120879121	327
767	1261.5670329670331	379
768	1263.246153846154	355
769	1264.925274725275	350
770	1266.6043956043957	350
771	1268.2835164835167	394
772	1269.9626373626375	334
773	1271.6417582417585	379
774	1273.3208791208792	362
775	1275.0	344
776	1276.679120879121	366
777	1278.3582417582418	331
778	1280.0373626373628	357
779	1281.7164835164835	364
780	1283.3956043956046	364
781	1285.0747252747253	347
782	1286.7538461538463	411
783	1288.432967032967	383
784	1290.112087912088	353
785	1291.7912087912089	385
786	1293.4703296703299	360
787	1295.1494505494506	363
788	1296.8285714285716	348
789	1298.5076923076924	361
790	1300.1868131868132	345
791	1301.8659340659342	343
792	1303.545054945055	347
793	1305.224175824176	337
794	1306.9032967032967	355
795	1308.5824175824177	340
796	1310.2615384615385	321
797	1311.9406593406595	318
798	1313.6197802197803	353
799	1315.2989010989013	350
800	1316.978021978022	302
801	1318.657142857143	330
802	1320.3362637362638	367
803	1322.0153846153846	327
804	1323.6945054945056	333
805	1325.3736263736264	349
806	1327.0527472527474	336
807	1328.7318681318682	348
808	1330.4109890109892	356
809	1332.09010989011	315
810	1333.769230769231	351
811	1335.4483516483517	360
812	1337.1274725274727	319
813	1338.8065934065935	316
814	1340.4857142857145	322
815	1342.1648351648353	345
816	1343.8439560439563	324
817	1345.523076923077	341
818	1347.2021978021978	319
819	1348.8813186813188	343
820	1350.5604395604396	332
821	1352.2395604395606	344
822	1353.9186813186814	269
823	1355.5978021978024	319
824	1357.2769230769231	319
825	1358.9560439560441	343
826	1360.635164835165	305
827	1362.314285714286	323
828	1363.9934065934067	370
829	1365.6725274725277	343
830	1367.3516483516485	308
831	1369.0307692307692	306
832	1370.7098901098902	327
833	1372.389010989011	326
834	1374.068131868132	339
835	1375.7472527472528	302
836	1377.4263736263738	326
837	1379.1054945054946	300
838	1380.7846153846156	311
839	1382.4637362637363	328
840	1384.1428571428573	320
841	1385.821978021978	340
842	1387.501098901099	316
843	1389.1802197802199	323
844	1390.859340659341	309
845	1392.5384615384617	319
846	1394.2175824175824	288
847	1395.8967032967034	312
848	1397.5758241758242	311
849	1399.2549450549452	308
850	1400.934065934066	312
851	1402.613186813187	321
852	1404.2923076923078	321
853	1405.9714285714288	311
854	1407.6505494505495	308
855	1409.3296703296705	314
856	1411.0087912087913	303
857	1412.6879120879123	323
858	1414.367032967033	301
859	1416.0461538461539	306
860	1417.7252747252749	316
861	1419.4043956043956	324
862	1421.0835164835166	303
863	1422.7626373626374	300
864	1424.4417582417584	300
865	1426.1208791208792	305
866	1427.8000000000002	296
867	1429.479120879121	313
868	1431.158241758242	295
869	1432.8373626373627	315
870	1434.5164835164837	295
871	1436.1956043956045	298
872	1437.8747252747253	317
873	1439.5538461538463	303
874	1441.232967032967	317
875	1442.912087912088	293
876	1444.5912087912088	298
877	1446.2703296703298	303
878	1447.9494505494506	275
879	1449.6285714285716	295
880	1451.3076923076924	289
881	1452.9868131868134	284
882	1454.6659340659342	268
883	1456.3450549450552	295
884	1458.024175824176	247
885	1459.703296703297	294
886	1461.3824175824177	283
887	1463.0615384615385	285
888	1464.7406593406595	269
889	1466.4197802197803	277
890	1468.0989010989013	291
891	1469.778021978022	271
892	1471.457142857143	265
893	1473.1362637362638	302
894	1474.8153846153848	285
895	1476.4945054945056	260
896	1478.1736263736266	302
897	1479.8527472527473	275
898	1481.5318681318684	269
899	1483.2109890109891	265
900	1484.89010989011	274
901	1486.569230769231	277
902	1488.2483516483517	246
903	1489.9274725274727	282
904	1491.6065934065934	279
905	1493.2857142857144	287
906	1494.9648351648352	255
907	1496.6439560439562	305
908	1498.323076923077	271
909	1500.002197802198	254
910	1501.6813186813188	289
911	1503.3604395604398	267
912	1505.0395604395605	290
913	1506.7186813186815	271
914	1508.3978021978023	263
915	1510.076923076923	255
916	1511.756043956044	280
917	1513.4351648351649	251
918	1515.1142857142859	249
919	1516.7934065934066	262
920	1518.4725274725276	252
921	1520.1516483516484	281
922	1521.8307692307694	232
923	1523.5098901098902	269
924	1525.1890109890112	262
925	1526.868131868132	218
926	1528.547252747253	286
927	1530.2263736263737	248
928	1531.9054945054945	281
929	1533.5846153846155	240
930	1535.2637362637363	274
931	1536.9428571428573	243
932	1538.621978021978	231
933	1540.301098901099	264
934	1541.9802197802198	241
935	1543.6593406593408	247
936	1545.3384615384616	263
937	1547.0175824175826	259
938	1548.6967032967034	261
939	1550.3758241758244	221
940	1552.0549450549452	257
941	1553.734065934066	274
942	1555.413186813187	270
943	1557.0923076923077	235
944	1558.7714285714287	236
945	1560.4505494505495	274
946	1562.1296703296705	255
947	1563.8087912087913	233
948	1565.4879120879123	227
949	1567.167032967033	228
950	1568.846153846154	275
951	1570.5252747252748	248
952	1572.2043956043958	269
953	1573.8835164835166	238
954	1575.5626373626376	289
