Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1250
Conversion Gain:	1024
Coarse Gain:	5
Fine Gain:	24
Upper Discriminator:	1733
Lower Discriminator:	-2
Calibration Coefficients:	-26.31868131868123	1.6791208791208792
Calibration Channels:	320	775
Calibration Energies:	511.0	1275.0
Elapsed Real Time:	546.44
Elapsed Live Time:	447.12
Start Time:	February 16, 2016, 02:29:19
End Time:	February 16, 2016, 02:38:25
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

3	1	3	5012	1123	0	-22

Channel Data:
Channel	Energy	Counts
948	1565.4879120879123	194
949	1567.167032967033	178
950	1568.846153846154	160
951	1570.5252747252748	166
952	1572.2043956043958	192
953	1573.8835164835166	177
954	1575.5626373626376	203
955	1577.2417582417584	202
956	1578.9208791208791	169
957	1580.6000000000001	195
958	1582.279120879121	166
959	1583.958241758242	158
960	1585.6373626373627	184
961	1587.3164835164837	181
962	1588.9956043956045	158
963	1590.6747252747255	168
964	1592.3538461538462	155
965	1594.0329670329672	193
966	1595.712087912088	159
967	1597.391208791209	181
968	1599.0703296703298	174
969	1600.7494505494506	170
970	1602.4285714285716	135
971	1604.1076923076923	161
972	1605.7868131868133	180
973	1607.465934065934	178
974	1609.145054945055	186
975	1610.8241758241759	170
976	1612.5032967032969	151
977	1614.1824175824177	186
978	1615.8615384615387	161
979	1617.5406593406594	162
980	1619.2197802197804	194
981	1620.8989010989012	166
982	1622.5780219780222	164
983	1624.257142857143	153
984	1625.9362637362638	148
985	1627.6153846153848	163
986	1629.2945054945055	160
987	1630.9736263736265	178
988	1632.6527472527473	164
989	1634.3318681318683	157
990	1636.010989010989	173
991	1637.69010989011	176
992	1639.3692307692309	187
993	1641.0483516483519	185
994	1642.7274725274726	165
995	1644.4065934065936	191
996	1646.0857142857144	171
997	1647.7648351648352	142
998	1649.4439560439562	177
999	1651.123076923077	154
1000	1652.802197802198	153
1001	1654.4813186813187	177
1002	1656.1604395604397	152
1003	1657.8395604395605	159
1004	1659.5186813186815	179
1005	1661.1978021978023	153
1006	1662.8769230769233	154
1007	1664.556043956044	173
1008	1666.235164835165	178
1009	1667.9142857142858	184
1010	1669.5934065934068	156
1011	1671.2725274725276	149
1012	1672.9516483516484	176
1013	1674.6307692307694	150
1014	1676.3098901098901	164
1015	1677.9890109890111	187
1016	1679.668131868132	166
1017	1681.347252747253	154
1018	1683.0263736263737	170
1019	1684.7054945054947	148
1020	1686.3846153846155	158
1021	1688.0637362637365	167
1022	1689.7428571428572	145
1023	1691.4219780219782	145
